Level 0 URI,Level 0 preferred term,Level 1 URI,Level 1 preferred term,Level 2 URI,Level 2 preferred term,Level 3 URI,Level 3 preferred term,Description,Scope note,Level 0 code,Level 1 code,Level 2 code,Level 3 code
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/243eb885-07c7-4b77-ab9c-827551d83dc4,werken met computers,http://data.europa.eu/esco/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,"gebruikmaken van digitale hulpmiddelen voor samenwerking, contentcreatie en probleemoplossing",http://data.europa.eu/esco/skill/446a36a5-2376-439f-b46b-4a214ba0acdf,"gebruikmaken van software voor tekstverwerking, publicatie en presentatie",Using ICT software and hardware to develop and edit the content of documents and audio-visual and prepare them for publication.,"Excludes:
- Computer programming
- Resolving computer problems

Examples:
- Use word processing software
- Use typesetting software",S,S5,S5.6,S5.6.2
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/243eb885-07c7-4b77-ab9c-827551d83dc4,werken met computers,http://data.europa.eu/esco/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,"gebruikmaken van digitale hulpmiddelen voor samenwerking, contentcreatie en probleemoplossing",http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,gebruikmaken van digitale hulpmiddelen voor samenwerking en productiviteit,Using ICT software and hardware to collaborate and communicate with others and to improve productivity.,"Excludes:
- Computer programming
- Resolving computer problems

Examples:
- Use email software and services
- Operate GPS systems
- Use personal organisation software",S,S5,S5.6,S5.6.1
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/243eb885-07c7-4b77-ab9c-827551d83dc4,werken met computers,http://data.europa.eu/esco/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,"gebruikmaken van digitale hulpmiddelen voor samenwerking, contentcreatie en probleemoplossing",http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,gebruikmaken van computerondersteunde ontwerp- en tekenhulpmiddelen,"Using ICT software and hardware to collaborate and communicate with others, creating and editing new content (from word processing to images and video) and solving conceptual, technical and practical problems.","Excludes:
- Computer programming
- Resolving computer problems

Examples:
- Use CAD software",S,S5,S5.6,S5.6.3
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/243eb885-07c7-4b77-ab9c-827551d83dc4,werken met computers,http://data.europa.eu/esco/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,"gebruikmaken van digitale hulpmiddelen voor samenwerking, contentcreatie en probleemoplossing",http://data.europa.eu/esco/skill/c53a55a1-8b2b-4d2c-b12d-626742a3833a,gebruikmaken van digitale hulpmiddelen voor het verwerken van geluid en beeld,Using ICT software and hardware to for processing sound and images.,"Excludes:
- Computer programming
- Resolving computer problems

Examples:
- Edit photographs
- Use audio reproduction software
- Synchronise sound with images",S,S5,S5.6,S5.6.4
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/243eb885-07c7-4b77-ab9c-827551d83dc4,werken met computers,http://data.europa.eu/esco/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,"gebruikmaken van digitale hulpmiddelen voor samenwerking, contentcreatie en probleemoplossing",http://data.europa.eu/esco/skill/f774131e-8f2d-43b6-8c20-7fe35fa0f0bd,"gebruikmaken van digitale hulpmiddelen voor samenwerking, contentcreatie en probleemoplossing","Using ICT software and hardware to collaborate and communicate with others, creating and editing new content (from word processing to images and video) and solving conceptual, technical and practical problems.","Excludes:
- Computer programming
- Resolving computer problems",S,S5,S5.6,S5.6.0
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/243eb885-07c7-4b77-ab9c-827551d83dc4,werken met computers,http://data.europa.eu/esco/skill/d6e4373a-ef2c-4b64-9dc6-4140846f6609,programmeren van computersystemen,,,"Writing and submitting  instructions, specifications and programmes for computers.","Excludes:
- Systems analysis
- Issuing commands to computer controlled machines and equipment

Examples:
- Write computer programming code
- Use query languages
- Debug software",S,S5,S5.1
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/243eb885-07c7-4b77-ab9c-827551d83dc4,werken met computers,http://data.europa.eu/esco/skill/d6e4373a-ef2c-4b64-9dc6-4140846f6609,programmeren van computersystemen,http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programmeren van computersystemen,"Writing and submitting  instructions, specifications and programmes for computers.","Excludes:
- Systems analysis
- Issuing commands to computer controlled machines and equipment

Examples:
- Write computer programming code
- Use query languages
- Debug software",S,S5,S5.1,S5.1.0
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/243eb885-07c7-4b77-ab9c-827551d83dc4,werken met computers,http://data.europa.eu/esco/skill/f5328159-dfe9-4f25-b8e7-a03fb0d3a991,werken met computers,,,"Using computers and other digital tools to develop, install and maintain ICT software and infrastructure and to browse, search, filter, organise, store, retrieve, and analyse data, to collaborate and communicate with others, to create and edit new content.","Excludes:
- Systems analysis
- Installing, maintaining and repairing computer hardware",S,S5,S5.0
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/243eb885-07c7-4b77-ab9c-827551d83dc4,werken met computers,http://data.europa.eu/esco/skill/f5328159-dfe9-4f25-b8e7-a03fb0d3a991,werken met computers,http://data.europa.eu/esco/skill/39499028-35bf-4d69-9275-fb98902ed88b,werken met computers,"Using computers and other digital tools to develop, install and maintain ICT software and infrastructure and to browse, search, filter, organise, store, retrieve, and analyse data, to collaborate and communicate with others, to create and edit new content.","Excludes:
- Systems analysis
- Installing, maintaining and repairing computer hardware",S,S5,S5.0,S5.0.0
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,,,,,"Building, repairing, installing and finishing interior and exterior structures.",,S,S7
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,http://data.europa.eu/esco/skill/18da3b88-1cd5-4ef3-83d6-664e52afdaba,bouwen en repareren van constructies,,,"Forming, shaping and joining materials to form structures such as buildings, bridges, or underground mines according to specifications and plans.",,S,S7,S7.1
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,http://data.europa.eu/esco/skill/18da3b88-1cd5-4ef3-83d6-664e52afdaba,bouwen en repareren van constructies,http://data.europa.eu/esco/skill/24a39c1b-b8cc-4210-8b74-b388a90e8f59,verbinden van onderdelen met behulp van las- en soldeertechnieken,"Joining together pieces of metal by applying heat using soldering, welding or brazing techniques.","Examples:
- Apply arc welding techniques
- Operate brazing equipment
- Weld underwater
- Solder components onto electronic board",S,S7,S7.1,S7.1.6
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,http://data.europa.eu/esco/skill/18da3b88-1cd5-4ef3-83d6-664e52afdaba,bouwen en repareren van constructies,http://data.europa.eu/esco/skill/58beed15-8cf0-4bea-a24a-ad595768bba6,bouwen en repareren van constructies,"Forming, shaping and joining materials to form structures such as buildings, bridges, or underground mines according to specifications and plans.",,S,S7,S7.1,S7.1.0
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,http://data.europa.eu/esco/skill/18da3b88-1cd5-4ef3-83d6-664e52afdaba,bouwen en repareren van constructies,http://data.europa.eu/esco/skill/58edb789-d085-4e7d-8b6e-b70913bebfca,monteren en assembleren van bouwelementen,"Installing, assembling or constructing building fixtures such as drywall, doors, windows and staircases.","Examples:
- Install handrail
- Place drywall
- Install drop ceilings",S,S7,S7.1,S7.1.7
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,http://data.europa.eu/esco/skill/18da3b88-1cd5-4ef3-83d6-664e52afdaba,bouwen en repareren van constructies,http://data.europa.eu/esco/skill/5d1d2d04-5510-4918-a437-7f57d570483a,aanbrengen van dakbedekking,"Constructing, installing and maintaining roofs and gutters.","Examples:
- Install metal roofing
- Install gutters
- Attach roofing cover",S,S7,S7.1,S7.1.5
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,http://data.europa.eu/esco/skill/18da3b88-1cd5-4ef3-83d6-664e52afdaba,bouwen en repareren van constructies,http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,houten en metalen onderdelen installeren,"Installing, assembling and repairing structural timber or metal parts.","Examples:
- Assemble truss constructions
- Reinforce concrete

Excludes:
- Installing metal roofing",S,S7,S7.1,S7.1.2
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,http://data.europa.eu/esco/skill/18da3b88-1cd5-4ef3-83d6-664e52afdaba,bouwen en repareren van constructies,http://data.europa.eu/esco/skill/8eb65708-6a1c-4a11-8b51-ed9331962142,monteren en assembleren van takelapparatuur,"Installing and assembling rigging equipment such as cables, ropes, pulleys and winches to safely secure high structures or lift heavy weights.","Examples:
- Install crane equipment
- Assemble circus rigging equipment
- Hang chain hoists",S,S7,S7.1,S7.1.8
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,http://data.europa.eu/esco/skill/18da3b88-1cd5-4ef3-83d6-664e52afdaba,bouwen en repareren van constructies,http://data.europa.eu/esco/skill/97ff8a90-ec21-4f13-9b58-22cc9fc47221,aanbrengen van metselwerkmaterialen voor de bouw,"Forming structures using masonry materials such as bricks, stone, blocks, and mortar.","Excludes:
- Pouring concrete
- Installing roofing

Examples:
- Lay bricks
- Place gypsum blocks",S,S7,S7.1,S7.1.1
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,http://data.europa.eu/esco/skill/18da3b88-1cd5-4ef3-83d6-664e52afdaba,bouwen en repareren van constructies,http://data.europa.eu/esco/skill/d9be4ab0-f7d9-4b27-bd01-6cf1d43d1865,aanbrengen van betonelementen,"Setting concrete forms and pouring concrete for construction of footings, pilings, pillars and walls for buildings, bridges and other structures.","Examples:
- Pour concrete
- Place concrete forms
- Settle concrete",S,S7,S7.1,S7.1.4
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,http://data.europa.eu/esco/skill/57a45369-afc1-4f5a-b157-6f18de506bab,bouwen,,,"Building, repairing, installing and finishing interior and exterior structures.",,S,S7,S7.0
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,http://data.europa.eu/esco/skill/57a45369-afc1-4f5a-b157-6f18de506bab,bouwen,http://data.europa.eu/esco/skill/59c46f34-bffd-4859-adf4-3839c2a73821,bouwen,"Building, repairing, installing and finishing interior and exterior structures.",,S,S7,S7.0,S7.0.0
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,http://data.europa.eu/esco/skill/9f6f5c32-2770-4257-bd66-adc29442ff20,installeren van binnen- of buiteninfrastructuur,,,"Installing, repairing and testing systems and their components in buildings and other structures such as trains and aircraft.","Excludes:
- Installing electrical, electronic and telecommunications equipment and wiring",S,S7,S7.2
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,http://data.europa.eu/esco/skill/9f6f5c32-2770-4257-bd66-adc29442ff20,installeren van binnen- of buiteninfrastructuur,http://data.europa.eu/esco/skill/0edd863d-b02d-4714-a1a2-835d6dd23c55,aanbrengen van isolatiemateriaal,Installing materials to insulate a structure from thermic or acoustic influences and to prevent fire.,"Examples:
- Apply spray foam insulation
- Install insulation blocks",S,S7,S7.2,S7.2.3
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,http://data.europa.eu/esco/skill/9f6f5c32-2770-4257-bd66-adc29442ff20,installeren van binnen- of buiteninfrastructuur,http://data.europa.eu/esco/skill/2c7252b7-59b8-40eb-ac7c-17f78a94f7e7,installeren van binnen- of buiteninfrastructuur,"Installing, repairing and testing systems and their components in buildings and other structures such as trains and aircraft.","Excludes:
- Installing electrical, electronic and telecommunications equipment and wiring",S,S7,S7.2,S7.2.0
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,http://data.europa.eu/esco/skill/9f6f5c32-2770-4257-bd66-adc29442ff20,installeren van binnen- of buiteninfrastructuur,http://data.europa.eu/esco/skill/583b1fb5-be8d-41f0-aa81-0b6bef4793c2,installeren van apparatuur en systemen voor loodgieterswerk en leidingen,Installing plumbing or piping equipment or systems.,"Examples:
- Install fire sprinklers
- Install metal gas piping
- Repair plumbing systems",S,S7,S7.2,S7.2.2
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,http://data.europa.eu/esco/skill/9f6f5c32-2770-4257-bd66-adc29442ff20,installeren van binnen- of buiteninfrastructuur,http://data.europa.eu/esco/skill/b85caa4a-f04b-4331-80df-11404fd71225,"installeren van verwarmings-, ventilatie- en airconditioningsapparatuur","Installing and repairing heating, ventilation and air conditioning equipment.","Examples:
- Install heat pump
- Repair ventilation equipment
- Install heating, ventilation, air conditioning and refrigeration ducts",S,S7,S7.2,S7.2.1
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,http://data.europa.eu/esco/skill/d5f302db-adff-4bae-b7d4-37293b397193,afwerken van binnen- of buitenconstructies,,,Applying interior and exterior finishes to buildings and other structures.,,S,S7,S7.3
http://data.europa.eu/esco/skill/335228d2-297d-4e0e-a6ee-bc6a8dc110d9,vaardigheden,http://data.europa.eu/esco/skill/2ae39fc8-0f1b-4284-9e73-3f2739471f63,bouwen,http://data.europa.eu/esco/skill/d5f302db-adff-4bae-b7d4-37293b397193,afwerken van binnen- of buitenconstructies,http://data.europa.eu/esco/skill/5ea47148-5289-49f2-80f8-bb1f54b37de0,aanbrengen van beschermende en decoratieve oplossingen of coatings,"Applying paint, lacquer, wallpaper or other coatings to surfaces or objects using brushes, rollers, paint spray guns or similar equipment.","Examples:
- Paint surfaces 
- Hang wallpaper",S,S7,S7.3,S7.3.3
